calendar_date,usd_idr
2022-10-31,15595.0
2022-11-01,15625.0
2022-11-02,15645.0
2022-11-03,15695.0
2022-11-04,15735.0
2022-11-05,15735.0
2022-11-06,15735.0
2022-11-07,15705.0
2022-11-08,15695.0
2022-11-09,15658.0
2022-11-10,15690.0
2022-11-11,15490.0
2022-11-12,15490.0
2022-11-13,15490.0
2022-11-14,15515.0
2022-11-15,15535.0
2022-11-16,15600.0
2022-11-17,15660.0
2022-11-18,15685.0
2022-11-19,15685.0
2022-11-20,15685.0
2022-11-21,15710.0
2022-11-22,15695.0
2022-11-23,15685.0
2022-11-24,15663.0
2022-11-25,15670.0
2022-11-26,15670.0
2022-11-27,15670.0
2022-11-28,15720.0
2022-11-29,15740.0
2022-11-30,15730.0
2022-12-01,15560.0
2022-12-02,15425.0
2022-12-03,15425.0
2022-12-04,15425.0
2022-12-05,15465.0
2022-12-06,15615.0
2022-12-07,15635.0
2022-12-08,15620.0
2022-12-09,15582.0
2022-12-10,15582.0
2022-12-11,15582.0
2022-12-12,15625.0
2022-12-13,15655.0
2022-12-14,15590.0
2022-12-15,15615.0
2022-12-16,15595.0
2022-12-17,15595.0
2022-12-18,15595.0
2022-12-19,15595.0
2022-12-20,15600.0
2022-12-21,15585.0
2022-12-22,15580.0
2022-12-23,15590.0
2022-12-24,15590.0
2022-12-25,15590.0
2022-12-26,15630.0
2022-12-27,15660.0
2022-12-28,15700.0
2022-12-29,15655.0
2022-12-30,15565.0
2022-12-31,15565.0
2023-01-01,15565.0
2023-01-02,15570.0
2023-01-03,15595.0
2023-01-04,15585.0
2023-01-05,15605.0
2023-01-06,15630.0
2023-01-07,15630.0
2023-01-08,15630.0
2023-01-09,15565.0
2023-01-10,15570.0
2023-01-11,15480.0
2023-01-12,15336.0
2023-01-13,15140.0
2023-01-14,15140.0
2023-01-15,15140.0
2023-01-16,15040.0
2023-01-17,15160.0
2023-01-18,15085.0
2023-01-19,15100.0
2023-01-20,15070.0
2023-01-21,15070.0
2023-01-22,15070.0
2023-01-23,15070.0
2023-01-24,14885.0
2023-01-25,14960.0
2023-01-26,14945.0
2023-01-27,14980.0
2023-01-28,14980.0
2023-01-29,14980.0
2023-01-30,14965.0
2023-01-31,14985.0
2023-02-01,14970.0
2023-02-02,14875.0
2023-02-03,14890.0
2023-02-04,14890.0
2023-02-05,14890.0
2023-02-06,15050.0
2023-02-07,15140.0
2023-02-08,15095.0
2023-02-09,15090.0
2023-02-10,15130.0
2023-02-11,15130.0
2023-02-12,15130.0
2023-02-13,15190.0
2023-02-14,15155.0
2023-02-15,15200.0
2023-02-16,15153.0
2023-02-17,15200.0
2023-02-18,15200.0
2023-02-19,15200.0
2023-02-20,15155.0
2023-02-21,15185.0
2023-02-22,15200.0
2023-02-23,15185.0
2023-02-24,15220.0
2023-02-25,15220.0
2023-02-26,15220.0
2023-02-27,15265.0
2023-02-28,15245.0
2023-03-01,15230.0
2023-03-02,15275.0
2023-03-03,15295.0
2023-03-04,15295.0
2023-03-05,15295.0
2023-03-06,15290.0
2023-03-07,15345.0
2023-03-08,15430.0
2023-03-09,15420.0
2023-03-10,15445.0
2023-03-11,15445.0
2023-03-12,15445.0
2023-03-13,15360.0
2023-03-14,15380.0
2023-03-15,15360.0
2023-03-16,15375.0
2023-03-17,15340.0
2023-03-18,15340.0
2023-03-19,15340.0
2023-03-20,15355.0
2023-03-21,15340.0
2023-03-22,15340.0
2023-03-23,15340.0
2023-03-24,15150.0
2023-03-25,15150.0
2023-03-26,15150.0
2023-03-27,15155.0
2023-03-28,15085.0
2023-03-29,15060.0
2023-03-30,15045.0
2023-03-31,14990.0
2023-04-01,14990.0
2023-04-02,14990.0
2023-04-03,14965.0
2023-04-04,14895.0
2023-04-05,14920.0
2023-04-06,14910.0
2023-04-07,14910.0
2023-04-08,14910.0
2023-04-09,14910.0
2023-04-10,14899.0
2023-04-11,14881.0
2023-04-12,14875.0
2023-04-13,14750.0
2023-04-14,14695.0
2023-04-15,14695.0
2023-04-16,14695.0
2023-04-17,14785.0
2023-04-18,14840.0
2023-04-19,14840.0
2023-04-20,14840.0
2023-04-21,14840.0
2023-04-22,14840.0
2023-04-23,14840.0
2023-04-24,14840.0
2023-04-25,14840.0
2023-04-26,14830.0
2023-04-27,14700.0
2023-04-28,14665.0
2023-04-29,14665.0
2023-04-30,14665.0
2023-05-01,14665.0
2023-05-02,14700.0
2023-05-03,14680.0
2023-05-04,14675.0
2023-05-05,14670.0
2023-05-06,14670.0
2023-05-07,14670.0
2023-05-08,14695.0
2023-05-09,14725.0
2023-05-10,14720.0
2023-05-11,14720.0
2023-05-12,14745.0
2023-05-13,14745.0
2023-05-14,14745.0
2023-05-15,14795.0
2023-05-16,14815.0
2023-05-17,14860.0
2023-05-18,14923.0
2023-05-19,14920.0
2023-05-20,14920.0
2023-05-21,14920.0
2023-05-22,14885.0
2023-05-23,14875.0
2023-05-24,14895.0
2023-05-25,14945.0
2023-05-26,14950.0
2023-05-27,14950.0
2023-05-28,14950.0
2023-05-29,14965.0
2023-05-30,14980.0
2023-05-31,14985.0
2023-06-01,14914.0
2023-06-02,14902.0
2023-06-03,14902.0
2023-06-04,14902.0
2023-06-05,14885.0
2023-06-06,14855.0
2023-06-07,14875.0
2023-06-08,14890.0
2023-06-09,14835.0
2023-06-10,14835.0
2023-06-11,14835.0
2023-06-12,14860.0
2023-06-13,14855.0
2023-06-14,14895.0
2023-06-15,14940.0
2023-06-16,14930.0
2023-06-17,14930.0
2023-06-18,14930.0
2023-06-19,14990.0
2023-06-20,14995.0
2023-06-21,14940.0
2023-06-22,14935.0
2023-06-23,14990.0
2023-06-24,14990.0
2023-06-25,14990.0
2023-06-26,15010.0
2023-06-27,14990.0
2023-06-28,14987.9
2023-06-29,15071.0
2023-06-30,15040.4
2023-07-01,15040.4
2023-07-02,15040.4
2023-07-03,15020.0
2023-07-04,14990.0
2023-07-05,15010.0
2023-07-06,15040.0
2023-07-07,15130.0
2023-07-08,15130.0
2023-07-09,15130.0
2023-07-10,15190.0
2023-07-11,15135.0
2023-07-12,15075.0
2023-07-13,14965.0
2023-07-14,14955.0
2023-07-15,14955.0
2023-07-16,14955.0
2023-07-17,15000.0
2023-07-18,14990.0
2023-07-19,14999.0
2023-07-20,14985.0
2023-07-21,15020.0
2023-07-22,15020.0
2023-07-23,15020.0
2023-07-24,15020.0
2023-07-25,14990.0
2023-07-26,15015.0
2023-07-27,14995.0
2023-07-28,15090.0
2023-07-29,15090.0
2023-07-30,15090.0
2023-07-31,15075.0
2023-08-01,15110.0
2023-08-02,15170.0
2023-08-03,15180.0
2023-08-04,15165.0
2023-08-05,15165.0
2023-08-06,15165.0
2023-08-07,15180.0
2023-08-08,15215.0
2023-08-09,15190.0
2023-08-10,15180.0
2023-08-11,15210.0
2023-08-12,15210.0
2023-08-13,15210.0
2023-08-14,15310.0
2023-08-15,15335.0
2023-08-16,15280.0
2023-08-17,15361.8
2023-08-18,15280.0
2023-08-19,15280.0
2023-08-20,15280.0
2023-08-21,15320.0
2023-08-22,15310.0
2023-08-23,15290.0
2023-08-24,15240.0
2023-08-25,15290.0
2023-08-26,15290.0
2023-08-27,15290.0
2023-08-28,15285.0
2023-08-29,15255.0
2023-08-30,15235.0
2023-08-31,15225.0
2023-09-01,15235.0
2023-09-02,15235.0
2023-09-03,15235.0
2023-09-04,15235.0
2023-09-05,15260.0
2023-09-06,15290.0
2023-09-07,15320.0
2023-09-08,15320.0
2023-09-09,15320.0
2023-09-10,15320.0
2023-09-11,15320.0
2023-09-12,15335.0
2023-09-13,15365.0
2023-09-14,15350.0
2023-09-15,15350.0
2023-09-16,15350.0
2023-09-17,15350.0
2023-09-18,15365.0
2023-09-19,15375.0
2023-09-20,15375.0
2023-09-21,15370.0
2023-09-22,15370.0
2023-09-23,15370.0
2023-09-24,15370.0
2023-09-25,15395.0
2023-09-26,15485.0
2023-09-27,15515.0
2023-09-28,15481.0
2023-09-29,15450.0
2023-09-30,15450.0
2023-10-01,15450.0
2023-10-02,15525.0
2023-10-03,15575.0
2023-10-04,15625.0
2023-10-05,15610.0
2023-10-06,15605.0
2023-10-07,15605.0
2023-10-08,15605.0
2023-10-09,15685.0
2023-10-10,15730.0
2023-10-11,15690.0
2023-10-12,15685.0
2023-10-13,15680.0
2023-10-14,15680.0
2023-10-15,15680.0
2023-10-16,15715.0
2023-10-17,15710.0
2023-10-18,15725.0
2023-10-19,15810.0
2023-10-20,15870.0
2023-10-21,15870.0
2023-10-22,15870.0
2023-10-23,15930.0
2023-10-24,15845.0
2023-10-25,15865.0
2023-10-26,15915.0
2023-10-27,15935.0
2023-10-28,15935.0
2023-10-29,15935.0
2023-10-30,15885.0
2023-10-31,15880.0
2023-11-01,15930.0
2023-11-02,15850.0
2023-11-03,15725.0
2023-11-04,15725.0
2023-11-05,15725.0
2023-11-06,15535.0
2023-11-07,15625.0
2023-11-08,15645.0
2023-11-09,15650.0
2023-11-10,15690.0
2023-11-11,15690.0
2023-11-12,15690.0
2023-11-13,15695.0
2023-11-14,15690.0
2023-11-15,15530.0
2023-11-16,15540.0
2023-11-17,15490.0
2023-11-18,15490.0
2023-11-19,15490.0
2023-11-20,15440.0
2023-11-21,15435.0
2023-11-22,15570.0
2023-11-23,15550.0
2023-11-24,15560.0
2023-11-25,15560.0
2023-11-26,15560.0
2023-11-27,15490.0
2023-11-28,15430.0
2023-11-29,15390.0
2023-11-30,15505.0
2023-12-01,15480.0
2023-12-02,15480.0
2023-12-03,15480.0
2023-12-04,15450.0
2023-12-05,15500.0
2023-12-06,15490.0
2023-12-07,15510.0
2023-12-08,15505.0
2023-12-09,15505.0
2023-12-10,15505.0
2023-12-11,15610.0
2023-12-12,15615.0
2023-12-13,15655.0
2023-12-14,15495.0
2023-12-15,15490.0
2023-12-16,15490.0
2023-12-17,15490.0
2023-12-18,15505.0
2023-12-19,15500.0
2023-12-20,15505.0
2023-12-21,15520.0
2023-12-22,15480.0
2023-12-23,15480.0
2023-12-24,15480.0
2023-12-25,15467.0
2023-12-26,15407.0
2023-12-27,15425.0
2023-12-28,15415.0
2023-12-29,15395.0
2023-12-30,15395.0
2023-12-31,15395.0
2024-01-01,15390.0
2024-01-02,15465.0
2024-01-03,15475.0
2024-01-04,15485.0
2024-01-05,15510.0
2024-01-06,15510.0
2024-01-07,15510.0
2024-01-08,15520.0
2024-01-09,15515.0
2024-01-10,15565.0
2024-01-11,15545.0
2024-01-12,15545.0
2024-01-13,15545.0
2024-01-14,15545.0
2024-01-15,15550.0
2024-01-16,15585.0
2024-01-17,15635.0
2024-01-18,15615.0
2024-01-19,15610.0
2024-01-20,15610.0
2024-01-21,15610.0
2024-01-22,15630.0
2024-01-23,15625.0
2024-01-24,15705.0
2024-01-25,15820.0
2024-01-26,15815.0
2024-01-27,15815.0
2024-01-28,15815.0
2024-01-29,15805.0
2024-01-30,15777.0
2024-01-31,15775.0
2024-02-01,15760.0
2024-02-02,15655.0
2024-02-03,15655.0
2024-02-04,15655.0
2024-02-05,15700.0
2024-02-06,15725.0
2024-02-07,15630.0
2024-02-08,15665.0
2024-02-09,15611.5
2024-02-10,15611.5
2024-02-11,15611.5
2024-02-12,15590.0
2024-02-13,15590.0
2024-02-14,15632.0
2024-02-15,15615.0
2024-02-16,15615.0
2024-02-17,15615.0
2024-02-18,15615.0
2024-02-19,15625.0
2024-02-20,15655.0
2024-02-21,15630.0
2024-02-22,15585.0
2024-02-23,15590.0
2024-02-24,15590.0
2024-02-25,15590.0
2024-02-26,15625.0
2024-02-27,15635.0
2024-02-28,15680.0
2024-02-29,15710.0
2024-03-01,15695.0
2024-03-02,15695.0
2024-03-03,15695.0
2024-03-04,15735.0
2024-03-05,15765.0
2024-03-06,15695.0
2024-03-07,15650.0
2024-03-08,15585.0
2024-03-09,15585.0
2024-03-10,15585.0
2024-03-11,15525.0
2024-03-12,15561.0
2024-03-13,15570.0
2024-03-14,15575.0
2024-03-15,15590.0
2024-03-16,15590.0
2024-03-17,15590.0
2024-03-18,15685.0
2024-03-19,15710.0
2024-03-20,15710.0
2024-03-21,15655.0
2024-03-22,15775.0
2024-03-23,15775.0
2024-03-24,15775.0
2024-03-25,15795.0
2024-03-26,15785.0
2024-03-27,15850.0
2024-03-28,15850.0
2024-03-29,15880.0
2024-03-30,15880.0
2024-03-31,15880.0
2024-04-01,15885.0
2024-04-02,15895.0
2024-04-03,15915.0
2024-04-04,15890.0
2024-04-05,15840.0
2024-04-06,15840.0
2024-04-07,15840.0
2024-04-08,15925.0
2024-04-09,15899.0
2024-04-10,15998.0
2024-04-11,16031.0
2024-04-12,16117.0
2024-04-13,16117.0
2024-04-14,16117.0
2024-04-15,16116.7
2024-04-16,16170.0
2024-04-17,16215.0
2024-04-18,16170.0
2024-04-19,16250.0
2024-04-20,16250.0
2024-04-21,16250.0
2024-04-22,16230.0
2024-04-23,16215.0
2024-04-24,16150.0
2024-04-25,16185.0
2024-04-26,16205.0
2024-04-27,16205.0
2024-04-28,16205.0
2024-04-29,16250.0
2024-04-30,16255.0
2024-05-01,16193.6
2024-05-02,16180.0
2024-05-03,16080.0
2024-05-04,16080.0
2024-05-05,16080.0
2024-05-06,16020.0
2024-05-07,16040.0
2024-05-08,16040.0
2024-05-09,16026.0
2024-05-10,16058.9
2024-05-11,16058.9
2024-05-12,16058.9
2024-05-13,16075.0
2024-05-14,16090.0
2024-05-15,16025.0
2024-05-16,15920.0
2024-05-17,15950.0
2024-05-18,15950.0
2024-05-19,15950.0
2024-05-20,15970.0
2024-05-21,15990.0
2024-05-22,15990.0
2024-05-23,16102.3
2024-05-24,16045.0
2024-05-25,16045.0
2024-05-26,16045.0
2024-05-27,16060.0
2024-05-28,16085.0
2024-05-29,16155.0
2024-05-30,16255.0
2024-05-31,16245.0
2024-06-01,16245.0
2024-06-02,16245.0
2024-06-03,16225.0
2024-06-04,16215.0
2024-06-05,16280.0
2024-06-06,16255.0
2024-06-07,16190.0
2024-06-08,16190.0
2024-06-09,16190.0
2024-06-10,16275.0
2024-06-11,16285.0
2024-06-12,16290.0
2024-06-13,16265.0
2024-06-14,16395.0
2024-06-15,16395.0
2024-06-16,16395.0
2024-06-17,16486.0
2024-06-18,16376.1
2024-06-19,16360.0
2024-06-20,16425.0
2024-06-21,16445.0
2024-06-22,16445.0
2024-06-23,16445.0
2024-06-24,16390.0
2024-06-25,16370.0
2024-06-26,16400.0
2024-06-27,16395.0
2024-06-28,16370.0
2024-06-29,16370.0
2024-06-30,16370.0
2024-07-01,16320.0
2024-07-02,16390.0
2024-07-03,16365.0
2024-07-04,16325.0
2024-07-05,16275.0
2024-07-06,16275.0
2024-07-07,16275.0
2024-07-08,16250.0
2024-07-09,16245.0
2024-07-10,16235.0
2024-07-11,16190.0
2024-07-12,16135.0
2024-07-13,16135.0
2024-07-14,16135.0
2024-07-15,16165.0
2024-07-16,16175.0
2024-07-17,16095.0
2024-07-18,16150.0
2024-07-19,16185.0
2024-07-20,16185.0
2024-07-21,16185.0
2024-07-22,16215.0
2024-07-23,16205.0
2024-07-24,16210.0
2024-07-25,16245.0
2024-07-26,16285.0
2024-07-27,16285.0
2024-07-28,16285.0
2024-07-29,16275.0
2024-07-30,16295.0
2024-07-31,16255.0
2024-08-01,16230.0
2024-08-02,16195.0
2024-08-03,16195.0
2024-08-04,16195.0
2024-08-05,16180.0
2024-08-06,16160.0
2024-08-07,16030.0
2024-08-08,15890.0
2024-08-09,15920.0
2024-08-10,15920.0
2024-08-11,15920.0
2024-08-12,15950.0
2024-08-13,15830.0
2024-08-14,15675.0
2024-08-15,15690.0
2024-08-16,15685.0
2024-08-17,15685.0
2024-08-18,15685.0
2024-08-19,15545.0
2024-08-20,15430.0
2024-08-21,15480.0
2024-08-22,15595.0
2024-08-23,15485.0
2024-08-24,15485.0
2024-08-25,15485.0
2024-08-26,15425.0
2024-08-27,15490.0
2024-08-28,15420.0
2024-08-29,15410.0
2024-08-30,15450.0
2024-08-31,15450.0
2024-09-01,15450.0
2024-09-02,15520.0
2024-09-03,15520.0
2024-09-04,15470.0
2024-09-05,15395.0
2024-09-06,15360.0
2024-09-07,15360.0
2024-09-08,15360.0
2024-09-09,15450.0
2024-09-10,15445.0
2024-09-11,15395.0
2024-09-12,15425.0
2024-09-13,15395.0
2024-09-14,15395.0
2024-09-15,15395.0
2024-09-16,15393.1
2024-09-17,15330.0
2024-09-18,15330.0
2024-09-19,15230.0
2024-09-20,15145.0
2024-09-21,15145.0
2024-09-22,15145.0
2024-09-23,15195.0
2024-09-24,15180.0
2024-09-25,15095.0
2024-09-26,15160.0
2024-09-27,15120.0
2024-09-28,15120.0
2024-09-29,15120.0
2024-09-30,15135.0
2024-10-01,15195.0
2024-10-02,15260.0
2024-10-03,15415.0
2024-10-04,15480.0
2024-10-05,15480.0
2024-10-06,15480.0
2024-10-07,15675.0
2024-10-08,15640.0
2024-10-09,15615.0
2024-10-10,15660.0
2024-10-11,15575.0
2024-10-12,15575.0
2024-10-13,15575.0
2024-10-14,15555.0
2024-10-15,15575.0
2024-10-16,15505.0
2024-10-17,15490.0
2024-10-18,15460.0
2024-10-19,15460.0
2024-10-20,15460.0
2024-10-21,15490.0
2024-10-22,15555.0
2024-10-23,15615.0
2024-10-24,15575.0
2024-10-25,15635.0
2024-10-26,15635.0
2024-10-27,15635.0
2024-10-28,15720.0
2024-10-29,15755.0
2024-10-30,15690.0
2024-10-31,15690.0
2024-11-01,15715.0
2024-11-02,15715.0
2024-11-03,15715.0
2024-11-04,15750.0
2024-11-05,15730.0
2024-11-06,15825.0
2024-11-07,15730.0
2024-11-08,15665.0
2024-11-09,15665.0
2024-11-10,15665.0
2024-11-11,15675.0
2024-11-12,15775.0
2024-11-13,15770.0
2024-11-14,15850.0
2024-11-15,15850.0
2024-11-16,15850.0
2024-11-17,15850.0
2024-11-18,15845.0
2024-11-19,15825.0
2024-11-20,15860.0
2024-11-21,15920.0
2024-11-22,15870.0
2024-11-23,15870.0
2024-11-24,15870.0
2024-11-25,15865.0
2024-11-26,15925.0
2024-11-27,15925.0
2024-11-28,15865.0
2024-11-29,15840.0
2024-11-30,15840.0
2024-12-01,15840.0
2024-12-02,15895.0
2024-12-03,15935.0
2024-12-04,15925.0
2024-12-05,15855.0
2024-12-06,15845.0
2024-12-07,15845.0
2024-12-08,15845.0
2024-12-09,15860.0
2024-12-10,15860.0
2024-12-11,15910.0
2024-12-12,15920.0
2024-12-13,15990.0
2024-12-14,15990.0
2024-12-15,15990.0
2024-12-16,15995.0
2024-12-17,16060.0
2024-12-18,16085.0
2024-12-19,16285.0
2024-12-20,16190.0
2024-12-21,16190.0
2024-12-22,16190.0
2024-12-23,16170.0
2024-12-24,16185.0
2024-12-25,16185.0
2024-12-26,16185.0
2024-12-27,16230.0
2024-12-28,16230.0
2024-12-29,16230.0
2024-12-30,16130.0
2024-12-31,16090.0
2025-01-01,16090.0
2025-01-02,16190.0
2025-01-03,16185.0
2025-01-04,16185.0
2025-01-05,16185.0
2025-01-06,16190.0
2025-01-07,16125.0
2025-01-08,16190.0
2025-01-09,16195.0
2025-01-10,16180.0
2025-01-11,16180.0
2025-01-12,16180.0
2025-01-13,16270.0
2025-01-14,16260.0
2025-01-15,16315.0
2025-01-16,16355.0
2025-01-17,16360.0
2025-01-18,16360.0
2025-01-19,16360.0
2025-01-20,16355.0
2025-01-21,16330.0
2025-01-22,16280.0
2025-01-23,16275.0
2025-01-24,16170.0
2025-01-25,16170.0
2025-01-26,16170.0
2025-01-27,16170.0
2025-01-28,16170.0
2025-01-29,16170.0
2025-01-30,16255.0
2025-01-31,16295.0
2025-02-01,16295.0
2025-02-02,16295.0
2025-02-03,16430.0
2025-02-04,16340.0
2025-02-05,16280.0
2025-02-06,16325.0
2025-02-07,16270.0
2025-02-08,16270.0
2025-02-09,16270.0
2025-02-10,16340.0
2025-02-11,16370.0
2025-02-12,16360.0
2025-02-13,16350.0
2025-02-14,16255.0
2025-02-15,16255.0
2025-02-16,16255.0
2025-02-17,16210.0
2025-02-18,16270.0
2025-02-19,16330.0
2025-02-20,16325.0
2025-02-21,16300.0
2025-02-22,16300.0
2025-02-23,16300.0
2025-02-24,16270.0
2025-02-25,16340.0
2025-02-26,16365.0
2025-02-27,16445.0
2025-02-28,16575.0
2025-03-01,16575.0
2025-03-02,16575.0
2025-03-03,16475.0
2025-03-04,16440.0
2025-03-05,16310.0
2025-03-06,16325.0
2025-03-07,16290.0
2025-03-08,16290.0
2025-03-09,16290.0
2025-03-10,16335.0
2025-03-11,16400.0
2025-03-12,16440.0
2025-03-13,16420.0
2025-03-14,16345.0
2025-03-15,16345.0
2025-03-16,16345.0
2025-03-17,16395.0
2025-03-18,16420.0
2025-03-19,16520.0
2025-03-20,16470.0
2025-03-21,16495.0
2025-03-22,16495.0
2025-03-23,16495.0
2025-03-24,16550.0
2025-03-25,16590.0
2025-03-26,16575.0
2025-03-27,16555.0
2025-03-28,16555.0
2025-03-29,16555.0
2025-03-30,16555.0
2025-03-31,16555.0
2025-04-01,16555.0
2025-04-02,16555.0
2025-04-03,16555.0
2025-04-04,16555.0
2025-04-05,16555.0
2025-04-06,16555.0
2025-04-07,16555.0
2025-04-08,16860.0
2025-04-09,16860.0
2025-04-10,16795.0
2025-04-11,16790.0
2025-04-12,16790.0
2025-04-13,16790.0
2025-04-14,16770.0
2025-04-15,16810.0
2025-04-16,16820.0
2025-04-17,16820.0
2025-04-18,16820.0
2025-04-19,16820.0
2025-04-20,16820.0
2025-04-21,16800.0
2025-04-22,16855.0
2025-04-23,16865.0
2025-04-24,16870.0
2025-04-25,16830.0
2025-04-26,16830.0
2025-04-27,16830.0
2025-04-28,16855.0
2025-04-29,16760.0
2025-04-30,16600.0
2025-05-01,16600.0
2025-05-02,16435.0
2025-05-03,16435.0
2025-05-04,16435.0
2025-05-05,16435.0
2025-05-06,16450.0
2025-05-07,16535.0
2025-05-08,16494.0
2025-05-09,16515.0
2025-05-10,16515.0
2025-05-11,16515.0
2025-05-12,16515.0
2025-05-13,16515.0
2025-05-14,16550.0
2025-05-15,16515.0
2025-05-16,16440.0
2025-05-17,16440.0
2025-05-18,16440.0
2025-05-19,16430.0
2025-05-20,16415.0
2025-05-21,16395.0
2025-05-22,16330.0
2025-05-23,16217.5
2025-05-24,16217.5
2025-05-25,16217.5
2025-05-26,16240.0
2025-05-27,16272.5
2025-05-28,16290.0
2025-05-29,16290.0
2025-05-30,16290.0
2025-05-31,16290.0
2025-06-01,16290.0
2025-06-02,16245.0
2025-06-03,16285.0
2025-06-04,16290.0
2025-06-05,16275.0
2025-06-06,16275.0
2025-06-07,16275.0
2025-06-08,16275.0
2025-06-09,16275.0
2025-06-10,16270.0
2025-06-11,16255.0
2025-06-12,16235.0
2025-06-13,16295.0
2025-06-14,16295.0
2025-06-15,16295.0
2025-06-16,16265.0
2025-06-17,16280.0
2025-06-18,16300.0
2025-06-19,16395.0
2025-06-20,16385.0
2025-06-21,16385.0
2025-06-22,16385.0
2025-06-23,16485.0
2025-06-24,16350.0
2025-06-25,16290.0
2025-06-26,16204.0
2025-06-27,16204.0
2025-06-28,16204.0
2025-06-29,16204.0
2025-06-30,16235.0
2025-07-01,16190.0
2025-07-02,16240.0
2025-07-03,16190.0
2025-07-04,16185.0
2025-07-05,16185.0
2025-07-06,16185.0
2025-07-07,16230.0
2025-07-08,16205.0
2025-07-09,16242.5
2025-07-10,16220.0
2025-07-11,16210.0
2025-07-12,16210.0
2025-07-13,16210.0
2025-07-14,16245.0
2025-07-15,16260.0
2025-07-16,16270.0
2025-07-17,16330.0
2025-07-18,16290.0
2025-07-19,16290.0
2025-07-20,16290.0
2025-07-21,16310.0
2025-07-22,16310.0
2025-07-23,16290.0
2025-07-24,16285.0
2025-07-25,16315.0
2025-07-26,16315.0
2025-07-27,16315.0
2025-07-28,16340.0
2025-07-29,16394.5
2025-07-30,16390.0
2025-07-31,16455.0
2025-08-01,16490.0
2025-08-02,16490.0
2025-08-03,16490.0
2025-08-04,16390.0
2025-08-05,16380.0
2025-08-06,16360.0
2025-08-07,16290.0
2025-08-08,16290.0
2025-08-09,16290.0
2025-08-10,16290.0
2025-08-11,16270.0
2025-08-12,16285.0
2025-08-13,16194.0
2025-08-14,16110.5
2025-08-15,16160.0
2025-08-16,16160.0
2025-08-17,16160.0
2025-08-18,16160.0
2025-08-19,16240.0
2025-08-20,16267.5
2025-08-21,16285.0
2025-08-22,16340.0
2025-08-23,16340.0
2025-08-24,16340.0
2025-08-25,16254.5
2025-08-26,16294.5
2025-08-27,16360.0
2025-08-28,16345.0
2025-08-29,16490.0
2025-08-30,16490.0
2025-08-31,16490.0
